"name","command","attribute","endpoint","destination-id"
"binding","write-by-id","","4","3"
"binding","write","binding","3","2"
"binding","force-write","generated-command-list","3","2"
"binding","force-write","accepted-command-list","3","2"
"binding","force-write","event-list","3","2"
"binding","force-write","attribute-list","3","2"
"binding","force-write","feature-map","3","2"
"binding","force-write","cluster-revision","3","2"
"binding","subscribe-by-id","","5","4"
"binding","subscribe","binding","4","3"
"binding","subscribe","generated-command-list","4","3"
"binding","subscribe","accepted-command-list","4","3"
"binding","subscribe","event-list","4","3"
"binding","subscribe","attribute-list","4","3"
"binding","subscribe","feature-map","4","3"
"binding","subscribe","cluster-revision","4","3"
"binding","read-event-by-id","","3","2"
"binding","subscribe-event-by-id","","5","4"
"booleanstate","command-by-id","","4","3"
"booleanstate","read-by-id","","3","2"
"booleanstate","read","state-value","2","1"
"booleanstate","read","generated-command-list","2","1"
"booleanstate","read","accepted-command-list","2","1"
"booleanstate","read","event-list","2","1"
"booleanstate","read","attribute-list","2","1"
"booleanstate","read","feature-map","2","1"
"booleanstate","read","cluster-revision","2","1"
"booleanstate","write-by-id","","4","3"
"booleanstate","force-write","state-value","3","2"
"booleanstate","force-write","generated-command-list","3","2"
"booleanstate","force-write","accepted-command-list","3","2"
"booleanstate","force-write","event-list","3","2"
"booleanstate","force-write","attribute-list","3","2"
"booleanstate","force-write","feature-map","3","2"
"booleanstate","force-write","cluster-revision","3","2"
"booleanstate","subscribe-by-id","","5","4"
"booleanstate","subscribe","state-value","4","3"
"booleanstate","subscribe","generated-command-list","4","3"
"booleanstate","subscribe","accepted-command-list","4","3"
"booleanstate","subscribe","event-list","4","3"
"booleanstate","subscribe","attribute-list","4","3"
"booleanstate","subscribe","feature-map","4","3"
"booleanstate","subscribe","cluster-revision","4","3"
"booleanstate","read-event-by-id","","3","2"
"booleanstate","subscribe-event-by-id","","5","4"
"booleanstateconfiguration","command-by-id","","4","3"
"booleanstateconfiguration","suppress-alarm","","3","2"
"booleanstateconfiguration","enable-disable-alarm","","3","2"
"booleanstateconfiguration","read-by-id","","3","2"
"booleanstateconfiguration","read","current-sensitivity-level","2","1"
"booleanstateconfiguration","read","supported-sensitivity-levels","2","1"
"booleanstateconfiguration","read","default-sensitivity-level","2","1"
"booleanstateconfiguration","read","alarms-active","2","1"
"booleanstateconfiguration","read","alarms-suppressed","2","1"
"booleanstateconfiguration","read","alarms-enabled","2","1"
"booleanstateconfiguration","read","alarms-supported","2","1"
"booleanstateconfiguration","read","sensor-fault","2","1"
"booleanstateconfiguration","read","generated-command-list","2","1"
"booleanstateconfiguration","read","accepted-command-list","2","1"
"booleanstateconfiguration","read","event-list","2","1"
"booleanstateconfiguration","read","attribute-list","2","1"
"booleanstateconfiguration","read","feature-map","2","1"
"booleanstateconfiguration","read","cluster-revision","2","1"
"booleanstateconfiguration","write-by-id","","4","3"
"booleanstateconfiguration","write","current-sensitivity-level","3","2"
"booleanstateconfiguration","force-write","supported-sensitivity-levels","3","2"
"booleanstateconfiguration","force-write","default-sensitivity-level","3","2"
"booleanstateconfiguration","force-write","alarms-active","3","2"
"booleanstateconfiguration","force-write","alarms-suppressed","3","2"
"booleanstateconfiguration","force-write","alarms-enabled","3","2"
"booleanstateconfiguration","force-write","alarms-supported","3","2"
"booleanstateconfiguration","force-write","sensor-fault","3","2"
"booleanstateconfiguration","force-write","generated-command-list","3","2"
"booleanstateconfiguration","force-write","accepted-command-list","3","2"
"booleanstateconfiguration","force-write","event-list","3","2"
"booleanstateconfiguration","force-write","attribute-list","3","2"
"booleanstateconfiguration","force-write","feature-map","3","2"
"booleanstateconfiguration","force-write","cluster-revision","3","2"
"booleanstateconfiguration","subscribe-by-id","","5","4"
"booleanstateconfiguration","subscribe","current-sensitivity-level","4","3"
"booleanstateconfiguration","subscribe","supported-sensitivity-levels","4","3"
"booleanstateconfiguration","subscribe","default-sensitivity-level","4","3"
"booleanstateconfiguration","subscribe","alarms-active","4","3"
"booleanstateconfiguration","subscribe","alarms-suppressed","4","3"
"booleanstateconfiguration","subscribe","alarms-enabled","4","3"
"booleanstateconfiguration","subscribe","alarms-supported","4","3"
"booleanstateconfiguration","subscribe","sensor-fault","4","3"
"booleanstateconfiguration","subscribe","generated-command-list","4","3"
"booleanstateconfiguration","subscribe","accepted-command-list","4","3"
"booleanstateconfiguration","subscribe","event-list","4","3"
"booleanstateconfiguration","subscribe","attribute-list","4","3"
"booleanstateconfiguration","subscribe","feature-map","4","3"
"booleanstateconfiguration","subscribe","cluster-revision","4","3"
"booleanstateconfiguration","read-event-by-id","","3","2"
"booleanstateconfiguration","subscribe-event-by-id","","5","4"
"bridgeddevicebasicinformation","command-by-id","","4","3"
"bridgeddevicebasicinformation","read-by-id","","3","2"
"bridgeddevicebasicinformation","read","vendor-name","2","1"
"bridgeddevicebasicinformation","read","vendor-id","2","1"
"bridgeddevicebasicinformation","read","product-name","2","1"
"bridgeddevicebasicinformation","read","node-label","2","1"
"bridgeddevicebasicinformation","read","hardware-version","2","1"
"bridgeddevicebasicinformation","read","hardware-version-string","2","1"
"bridgeddevicebasicinformation","read","software-version","2","1"
"bridgeddevicebasicinformation","read","software-version-string","2","1"
"bridgeddevicebasicinformation","read","manufacturing-date","2","1"
"bridgeddevicebasicinformation","read","part-number","2","1"
"bridgeddevicebasicinformation","read","product-url","2","1"
"bridgeddevicebasicinformation","read","product-label","2","1"
"bridgeddevicebasicinformation","read","serial-number","2","1"
"bridgeddevicebasicinformation","read","reachable","2","1"
"bridgeddevicebasicinformation","read","unique-id","2","1"
"bridgeddevicebasicinformation","read","product-appearance","2","1"
"bridgeddevicebasicinformation","read","generated-command-list","2","1"
"bridgeddevicebasicinformation","read","accepted-command-list","2","1"
"bridgeddevicebasicinformation","read","event-list","2","1"
"bridgeddevicebasicinformation","read","attribute-list","2","1"
"bridgeddevicebasicinformation","read","feature-map","2","1"
"bridgeddevicebasicinformation","read","cluster-revision","2","1"
"bridgeddevicebasicinformation","write-by-id","","4","3"
"bridgeddevicebasicinformation","force-write","vendor-name","3","2"
"bridgeddevicebasicinformation","force-write","vendor-id","3","2"
"bridgeddevicebasicinformation","force-write","product-name","3","2"
"bridgeddevicebasicinformation","force-write","hardware-version","3","2"
"bridgeddevicebasicinformation","force-write","hardware-version-string","3","2"
"bridgeddevicebasicinformation","force-write","software-version","3","2"
"bridgeddevicebasicinformation","force-write","software-version-string","3","2"
"bridgeddevicebasicinformation","force-write","manufacturing-date","3","2"
"bridgeddevicebasicinformation","force-write","part-number","3","2"
"bridgeddevicebasicinformation","force-write","product-url","3","2"
"bridgeddevicebasicinformation","force-write","product-label","3","2"
"bridgeddevicebasicinformation","force-write","serial-number","3","2"
"bridgeddevicebasicinformation","force-write","reachable","3","2"
"bridgeddevicebasicinformation","force-write","unique-id","3","2"
"bridgeddevicebasicinformation","force-write","product-appearance","3","2"
"bridgeddevicebasicinformation","force-write","generated-command-list","3","2"
"bridgeddevicebasicinformation","force-write","accepted-command-list","3","2"
"bridgeddevicebasicinformation","force-write","event-list","3","2"
"bridgeddevicebasicinformation","force-write","attribute-list","3","2"
"bridgeddevicebasicinformation","force-write","feature-map","3","2"
"bridgeddevicebasicinformation","force-write","cluster-revision","3","2"
"bridgeddevicebasicinformation","write","node-label","3","2"
"bridgeddevicebasicinformation","subscribe-by-id","","5","4"
"bridgeddevicebasicinformation","subscribe","vendor-name","4","3"
"bridgeddevicebasicinformation","subscribe","vendor-id","4","3"
"bridgeddevicebasicinformation","subscribe","product-name","4","3"
"bridgeddevicebasicinformation","subscribe","node-label","4","3"
"bridgeddevicebasicinformation","subscribe","hardware-version","4","3"
"bridgeddevicebasicinformation","subscribe","hardware-version-string","4","3"
"bridgeddevicebasicinformation","subscribe","software-version","4","3"
"bridgeddevicebasicinformation","subscribe","software-version-string","4","3"
"bridgeddevicebasicinformation","subscribe","manufacturing-date","4","3"
"bridgeddevicebasicinformation","subscribe","part-number","4","3"
"bridgeddevicebasicinformation","subscribe","product-url","4","3"
"bridgeddevicebasicinformation","subscribe","product-label","4","3"
"bridgeddevicebasicinformation","subscribe","serial-number","4","3"
"bridgeddevicebasicinformation","subscribe","reachable","4","3"
"bridgeddevicebasicinformation","subscribe","unique-id","4","3"
"bridgeddevicebasicinformation","subscribe","product-appearance","4","3"
"bridgeddevicebasicinformation","subscribe","generated-command-list","4","3"
"bridgeddevicebasicinformation","subscribe","accepted-command-list","4","3"
"bridgeddevicebasicinformation","subscribe","event-list","4","3"
"bridgeddevicebasicinformation","subscribe","attribute-list","4","3"
"bridgeddevicebasicinformation","subscribe","feature-map","4","3"
"bridgeddevicebasicinformation","subscribe","cluster-revision","4","3"
"bridgeddevicebasicinformation","read-event-by-id","","3","2"
"bridgeddevicebasicinformation","subscribe-event-by-id","","5","4"
"carbondioxideconcentrationmeasurement","command-by-id","","4","3"
"carbondioxideconcentrationmeasurement","read-by-id","","3","2"
"carbondioxideconcentrationmeasurement","read","measured-value","2","1"
"carbondioxideconcentrationmeasurement","read","min-measured-value","2","1"
"carbondioxideconcentrationmeasurement","read","max-measured-value","2","1"
"carbondioxideconcentrationmeasurement","read","peak-measured-value","2","1"
"carbondioxideconcentrationmeasurement","read","peak-measured-value-window","2","1"
"carbondioxideconcentrationmeasurement","read","average-measured-value","2","1"
"carbondioxideconcentrationmeasurement","read","average-measured-value-window","2","1"
"carbondioxideconcentrationmeasurement","read","uncertainty","2","1"
"carbondioxideconcentrationmeasurement","read","measurement-unit","2","1"
"carbondioxideconcentrationmeasurement","read","measurement-medium","2","1"
"carbondioxideconcentrationmeasurement","read","level-value","2","1"
"carbondioxideconcentrationmeasurement","read","generated-command-list","2","1"
"carbondioxideconcentrationmeasurement","read","accepted-command-list","2","1"
"carbondioxideconcentrationmeasurement","read","event-list","2","1"
"carbondioxideconcentrationmeasurement","read","attribute-list","2","1"
